,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Unnamed: 0
294,,,Azad Jammu and Kashmir,Pakistan,2021-02-12 05:23:29,34.027401,73.947253,9359,279,8637.0,443.0,"Azad Jammu and Kashmir, Pakistan",231.35113114610644,2.981087723047334,287.0
295,,,Balochistan,Pakistan,2021-02-12 05:23:29,28.328492,65.898403,18916,197,18629.0,90.0,"Balochistan, Pakistan",153.23537588841847,1.0414463945865933,288.0
296,,,Gilgit-Baltistan,Pakistan,2021-02-12 05:23:29,35.792146,74.982138,4929,102,4803.0,24.0,"Gilgit-Baltistan, Pakistan",486.29417986077135,2.069385270846013,289.0
297,,,Islamabad,Pakistan,2021-02-12 05:23:29,33.665087,73.121219,42401,483,40599.0,1319.0,"Islamabad, Pakistan",2113.106332591105,1.1391240772623288,290.0
298,,,Khyber Pakhtunkhwa,Pakistan,2021-02-12 05:23:29,34.485332,72.09169,69164,1980,65213.0,1971.0,"Khyber Pakhtunkhwa, Pakistan",226.59358299579688,2.8627609739170667,291.0
299,,,Punjab,Pakistan,2021-02-12 05:23:29,30.811346,72.13913199999998,162875,4994,150638.0,7243.0,"Punjab, Pakistan",148.05143585486445,3.06615502686109,292.0
300,,,Sindh,Pakistan,2021-02-12 05:23:29,26.009446,68.77680699999999,252719,4183,229645.0,18891.0,"Sindh, Pakistan",527.7507639959704,1.655198065835968,293.0
301,,,Azad Jammu and Kashmir,Pakistan,2021-02-13 05:22:12,34.027401,73.947253,9408,281,8670.0,457.0,"Azad Jammu and Kashmir, Pakistan",232.56239361284,2.9868197278911564,294.0
302,,,Balochistan,Pakistan,2021-02-13 05:22:12,28.328492,65.898403,18924,198,18634.0,92.0,"Balochistan, Pakistan",153.30018256039494,1.046290424857324,295.0
303,,,Gilgit-Baltistan,Pakistan,2021-02-13 05:22:12,35.792146,74.982138,4937,102,4805.0,30.0,"Gilgit-Baltistan, Pakistan",487.08345830242,2.0660320032408346,296.0
304,,,Islamabad,Pakistan,2021-02-13 05:22:12,33.665087,73.121219,42513,484,40674.0,1355.0,"Islamabad, Pakistan",2118.6879912607174,1.1384752899113213,297.0
305,,,Khyber Pakhtunkhwa,Pakistan,2021-02-13 05:22:12,34.485332,72.09169,69386,1986,65349.0,2051.0,"Khyber Pakhtunkhwa, Pakistan",227.3208945368453,2.862248868647854,298.0
306,,,Punjab,Pakistan,2021-02-13 05:22:12,30.811346,72.13913199999998,163367,5026,150984.0,7357.0,"Punjab, Pakistan",148.49865799724725,3.0765087196312595,299.0
307,,,Sindh,Pakistan,2021-02-13 05:22:12,26.009446,68.77680699999999,253090,4199,234584.0,14307.0,"Sindh, Pakistan",528.5255198846946,1.659093603066103,300.0
308,,,Azad Jammu and Kashmir,Pakistan,2021-02-14 05:23:43,34.027401,73.947253,9448,281,8694.0,473.0,"Azad Jammu and Kashmir, Pakistan",233.55117929996945,2.974174428450466,301.0
309,,,Balochistan,Pakistan,2021-02-14 05:23:43,28.328492,65.898403,18929,199,18638.0,92.0,"Balochistan, Pakistan",153.3406867303803,1.0512969517671298,302.0
310,,,Gilgit-Baltistan,Pakistan,2021-02-14 05:23:43,35.792146,74.982138,4940,102,4805.0,33.0,"Gilgit-Baltistan, Pakistan",487.37943771803816,2.064777327935223,303.0
311,,,Islamabad,Pakistan,2021-02-14 05:23:43,33.665087,73.121219,42590,485,40736.0,1369.0,"Islamabad, Pakistan",2122.5253815960755,1.1387649683024184,304.0
312,,,Khyber Pakhtunkhwa,Pakistan,2021-02-14 05:23:43,34.485332,72.09169,69778,1991,65520.0,2267.0,"Khyber Pakhtunkhwa, Pakistan",228.60515635707475,2.8533348619908856,305.0
313,,,Punjab,Pakistan,2021-02-14 05:23:43,30.811346,72.13913199999998,163833,5037,151551.0,7245.0,"Punjab, Pakistan",148.9222464491789,3.074472175935252,306.0
314,,,Sindh,Pakistan,2021-02-14 05:23:43,26.009446,68.77680699999999,253511,4212,235143.0,14156.0,"Sindh, Pakistan",529.4046903136782,1.661466366350967,307.0
315,,,Azad Jammu and Kashmir,Pakistan,2021-02-15 05:24:49,34.027401,73.947253,9487,281,8725.0,481.0,"Azad Jammu and Kashmir, Pakistan",234.51524534492057,2.961947928744598,308.0
316,,,Balochistan,Pakistan,2021-02-15 05:24:49,28.328492,65.898403,18942,199,18655.0,88.0,"Balochistan, Pakistan",153.4459975723421,1.0505754408193433,309.0
317,,,Gilgit-Baltistan,Pakistan,2021-02-15 05:24:49,35.792146,74.982138,4940,102,4805.0,33.0,"Gilgit-Baltistan, Pakistan",487.37943771803816,2.064777327935223,310.0
318,,,Islamabad,Pakistan,2021-02-15 05:24:49,33.665087,73.121219,42688,486,40800.0,1402.0,"Islamabad, Pakistan",2127.4093329319853,1.1384932533733134,311.0
319,,,Khyber Pakhtunkhwa,Pakistan,2021-02-15 05:24:49,34.485332,72.09169,69990,1995,65646.0,2349.0,"Khyber Pakhtunkhwa, Pakistan",229.2997061169948,2.8504072010287183,312.0
320,,,Punjab,Pakistan,2021-02-15 05:24:49,30.811346,72.13913199999998,164268,5051,151896.0,7321.0,"Punjab, Pakistan",149.31765627018802,3.074853288528502,313.0
321,,,Sindh,Pakistan,2021-02-15 05:24:49,26.009446,68.77680699999999,253762,4219,235470.0,14073.0,"Sindh, Pakistan",529.9288513057801,1.6625814739795557,314.0
322,,,Azad Jammu and Kashmir,Pakistan,2021-02-16 05:24:38,34.027401,73.947253,9487,281,8725.0,481.0,"Azad Jammu and Kashmir, Pakistan",234.51524534492057,2.961947928744598,315.0
323,,,Balochistan,Pakistan,2021-02-16 05:24:38,28.328492,65.898403,18942,199,18655.0,88.0,"Balochistan, Pakistan",153.4459975723421,1.0505754408193433,316.0
324,,,Gilgit-Baltistan,Pakistan,2021-02-16 05:24:38,35.792146,74.982138,4940,102,4805.0,33.0,"Gilgit-Baltistan, Pakistan",487.37943771803816,2.064777327935223,317.0
325,,,Islamabad,Pakistan,2021-02-16 05:24:38,33.665087,73.121219,42688,486,40800.0,1402.0,"Islamabad, Pakistan",2127.4093329319853,1.1384932533733134,318.0
326,,,Khyber Pakhtunkhwa,Pakistan,2021-02-16 05:24:38,34.485332,72.09169,69990,1995,65646.0,2349.0,"Khyber Pakhtunkhwa, Pakistan",229.2997061169948,2.8504072010287183,319.0
327,,,Punjab,Pakistan,2021-02-16 05:24:38,30.811346,72.13913199999998,164268,5051,151896.0,7321.0,"Punjab, Pakistan",149.31765627018802,3.074853288528502,320.0
328,,,Sindh,Pakistan,2021-02-16 05:24:38,26.009446,68.77680699999999,253762,4219,235470.0,14073.0,"Sindh, Pakistan",529.9288513057801,1.6625814739795557,321.0
329,,,Azad Jammu and Kashmir,Pakistan,2021-02-17 05:23:10,34.027401,73.947253,9562,284,8791.0,487.0,"Azad Jammu and Kashmir, Pakistan",236.36921850828827,2.9700899393432336,322.0
330,,,Balochistan,Pakistan,2021-02-17 05:23:10,28.328492,65.898403,18954,199,18667.0,88.0,"Balochistan, Pakistan",153.5432075803068,1.0499103091695683,323.0
331,,,Gilgit-Baltistan,Pakistan,2021-02-17 05:23:10,35.792146,74.982138,4943,102,4812.0,29.0,"Gilgit-Baltistan, Pakistan",487.6754171336564,2.063524175601861,324.0
332,,,Islamabad,Pakistan,2021-02-17 05:23:10,33.665087,73.121219,42921,486,40923.0,1512.0,"Islamabad, Pakistan",2139.0211764143028,1.132312853847767,325.0
333,,,Khyber Pakhtunkhwa,Pakistan,2021-02-17 05:23:10,34.485332,72.09169,70123,2007,65984.0,2132.0,"Khyber Pakhtunkhwa, Pakistan",229.7354378060012,2.86211371447314,326.0
334,,,Punjab,Pakistan,2021-02-17 05:23:10,30.811346,72.13913199999998,165200,5114,152869.0,7217.0,"Punjab, Pakistan",150.16483317405138,3.095641646489104,327.0
335,,,Sindh,Pakistan,2021-02-17 05:23:10,26.009446,68.77680699999999,254286,4244,236499.0,13543.0,"Sindh, Pakistan",531.0231156876979,1.6689868887787769,328.0
336,,,Azad Jammu and Kashmir,Pakistan,2021-02-18 05:22:58,34.027401,73.947253,9629,284,8831.0,514.0,"Azad Jammu and Kashmir, Pakistan",238.02543453423004,2.949423616159518,329.0
337,,,Balochistan,Pakistan,2021-02-18 05:22:58,28.328492,65.898403,18958,199,18668.0,91.0,"Balochistan, Pakistan",153.57561091629506,1.0496887857368922,330.0
338,,,Gilgit-Baltistan,Pakistan,2021-02-18 05:22:58,35.792146,74.982138,4945,102,4813.0,30.0,"Gilgit-Baltistan, Pakistan",487.8727367440685,2.062689585439838,331.0
339,,,Islamabad,Pakistan,2021-02-18 05:22:58,33.665087,73.121219,43029,487,41030.0,1512.0,"Islamabad, Pakistan",2144.403490131428,1.1317948360408097,332.0
340,,,Khyber Pakhtunkhwa,Pakistan,2021-02-18 05:22:58,34.485332,72.09169,70306,2015,66240.0,2051.0,"Khyber Pakhtunkhwa, Pakistan",230.3349784006492,2.866042727505476,333.0
341,,,Punjab,Pakistan,2021-02-18 05:22:58,30.811346,72.13913199999998,165716,5138,153644.0,6934.0,"Punjab, Pakistan",150.63387103069667,3.10048516739482,334.0
342,,,Sindh,Pakistan,2021-02-18 05:22:58,26.009446,68.77680699999999,254678,4263,237371.0,13044.0,"Sindh, Pakistan",531.841725683331,1.6738783876110226,335.0
343,,,Azad Jammu and Kashmir,Pakistan,2021-02-19 05:24:16,34.027401,73.947253,9673,285,8865.0,523.0,"Azad Jammu and Kashmir, Pakistan",239.1130987900724,2.9463454977773185,336.0
344,,,Balochistan,Pakistan,2021-02-19 05:24:16,28.328492,65.898403,18967,199,18675.0,93.0,"Balochistan, Pakistan",153.6485184222686,1.0491906996362104,337.0
345,,,Gilgit-Baltistan,Pakistan,2021-02-19 05:24:16,35.792146,74.982138,4947,102,4816.0,29.0,"Gilgit-Baltistan, Pakistan",488.0700563544808,2.061855670103093,338.0
346,,,Islamabad,Pakistan,2021-02-19 05:24:16,33.665087,73.121219,43145,488,41139.0,1518.0,"Islamabad, Pakistan",2150.184493753526,1.1310696488585004,339.0
347,,,Khyber Pakhtunkhwa,Pakistan,2021-02-19 05:24:16,34.485332,72.09169,70493,2020,66391.0,2082.0,"Khyber Pakhtunkhwa, Pakistan",230.9476237077484,2.865532747932418,340.0
348,,,Punjab,Pakistan,2021-02-19 05:24:16,30.811346,72.13913199999998,166242,5166,153924.0,7152.0,"Punjab, Pakistan",151.11199876828476,3.1075179557512542,341.0
349,,,Sindh,Pakistan,2021-02-19 05:24:16,26.009446,68.77680699999999,255039,4267,238030.0,12742.0,"Sindh, Pakistan",532.5955986640033,1.6730774508996664,342.0
350,,,Azad Jammu and Kashmir,Pakistan,2021-02-20 05:22:51,34.027401,73.947253,9718,286,8899.0,533.0,"Azad Jammu and Kashmir, Pakistan",240.225482688093,2.942992385264457,343.0
351,,,Balochistan,Pakistan,2021-02-20 05:22:51,28.328492,65.898403,18972,199,18689.0,84.0,"Balochistan, Pakistan",153.6890225922539,1.0489141893316467,344.0
352,,,Gilgit-Baltistan,Pakistan,2021-02-20 05:22:51,35.792146,74.982138,4951,102,4821.0,28.0,"Gilgit-Baltistan, Pakistan",488.464695575305,2.060189860634216,345.0
353,,,Islamabad,Pakistan,2021-02-20 05:22:51,33.665087,73.121219,43282,488,41203.0,1591.0,"Islamabad, Pakistan",2157.0120583761764,1.1274894875467862,346.0
354,,,Khyber Pakhtunkhwa,Pakistan,2021-02-20 05:22:51,34.485332,72.09169,70716,2027,66524.0,2165.0,"Khyber Pakhtunkhwa, Pakistan",231.6782114269096,2.8663951580971774,347.0
355,,,Punjab,Pakistan,2021-02-20 05:22:51,30.811346,72.13913199999998,166777,5185,154568.0,7024.0,"Punjab, Pakistan",151.59830739872132,3.108941880475125,348.0
356,,,Sindh,Pakistan,2021-02-20 05:22:51,26.009446,68.77680699999999,255430,4276,238498.0,12656.0,"Sindh, Pakistan",533.4121203688314,1.6740398543632309,349.0
357,,,Azad Jammu and Kashmir,Pakistan,2021-02-21 05:24:33,34.027401,73.947253,9777,288,8938.0,551.0,"Azad Jammu and Kashmir, Pakistan",241.68394157660893,2.945688861613992,350.0
358,,,Balochistan,Pakistan,2021-02-21 05:24:33,28.328492,65.898403,18979,199,18697.0,83.0,"Balochistan, Pakistan",153.74572843023338,1.048527319669108,351.0
359,,,Gilgit-Baltistan,Pakistan,2021-02-21 05:24:33,35.792146,74.982138,4951,102,4821.0,28.0,"Gilgit-Baltistan, Pakistan",488.464695575305,2.060189860634216,352.0
360,,,Islamabad,Pakistan,2021-02-21 05:24:33,33.665087,73.121219,43402,488,41279.0,1635.0,"Islamabad, Pakistan",2162.99240695076,1.1243721487489056,353.0
361,,,Khyber Pakhtunkhwa,Pakistan,2021-02-21 05:24:33,34.485332,72.09169,70886,2032,66685.0,2169.0,"Khyber Pakhtunkhwa, Pakistan",232.2351617060907,2.8665744999012497,354.0
362,,,Punjab,Pakistan,2021-02-21 05:24:33,30.811346,72.13913199999998,167345,5204,154895.0,7246.0,"Punjab, Pakistan",152.1146126362689,3.1097433445875287,355.0
363,,,Sindh,Pakistan,2021-02-21 05:24:33,26.009446,68.77680699999999,255834,4288,238792.0,12754.0,"Sindh, Pakistan",534.2557898541269,1.6760868375587294,356.0
364,,,Azad Jammu and Kashmir,Pakistan,2021-02-22 05:24:21,34.027401,73.947253,9828,288,8971.0,569.0,"Azad Jammu and Kashmir, Pakistan",242.94464332769888,2.93040293040293,357.0
365,,,Balochistan,Pakistan,2021-02-22 05:24:21,28.328492,65.898403,18988,199,18708.0,81.0,"Balochistan, Pakistan",153.8186359362069,1.0480303349483884,358.0
366,,,Gilgit-Baltistan,Pakistan,2021-02-22 05:24:21,35.792146,74.982138,4951,102,4821.0,28.0,"Gilgit-Baltistan, Pakistan",488.464695575305,2.060189860634216,359.0
367,,,Islamabad,Pakistan,2021-02-22 05:24:21,33.665087,73.121219,43485,492,41363.0,1630.0,"Islamabad, Pakistan",2167.128814714847,1.1314246291824768,360.0
368,,,Khyber Pakhtunkhwa,Pakistan,2021-02-22 05:24:21,34.485332,72.09169,71043,2036,66885.0,2122.0,"Khyber Pakhtunkhwa, Pakistan",232.74952166980512,2.865869966076883,361.0
369,,,Punjab,Pakistan,2021-02-22 05:24:21,30.811346,72.13913199999998,167819,5208,155632.0,6979.0,"Punjab, Pakistan",152.5454729929547,3.1033434831574493,362.0
370,,,Sindh,Pakistan,2021-02-22 05:24:21,26.009446,68.77680699999999,256220,4292,239111.0,12817.0,"Sindh, Pakistan",535.0618701049289,1.675122941222387,363.0
371,,,Azad Jammu and Kashmir,Pakistan,2021-02-23 05:23:41,34.027401,73.947253,9878,291,9012.0,575.0,"Azad Jammu and Kashmir, Pakistan",244.18062543661068,2.9459404737801176,364.0
372,,,Balochistan,Pakistan,2021-02-23 05:23:41,28.328492,65.898403,18993,199,18713.0,81.0,"Balochistan, Pakistan",153.8591401061922,1.047754435844785,365.0
373,,,Gilgit-Baltistan,Pakistan,2021-02-23 05:23:41,35.792146,74.982138,4951,102,4826.0,23.0,"Gilgit-Baltistan, Pakistan",488.464695575305,2.060189860634216,366.0
374,,,Islamabad,Pakistan,2021-02-23 05:23:41,33.665087,73.121219,43623,493,41451.0,1679.0,"Islamabad, Pakistan",2174.0062155756186,1.1301377713591454,367.0
375,,,Khyber Pakhtunkhwa,Pakistan,2021-02-23 05:23:41,34.485332,72.09169,71146,2043,67007.0,2096.0,"Khyber Pakhtunkhwa, Pakistan",233.0869680154266,2.871559890928513,368.0
376,,,Punjab,Pakistan,2021-02-23 05:23:41,30.811346,72.13913199999998,168348,5237,155948.0,7163.0,"Punjab, Pakistan",153.02632769482562,3.1108180673367074,369.0
377,,,Sindh,Pakistan,2021-02-23 05:23:41,26.009446,68.77680699999999,256445,4293,239286.0,12866.0,"Sindh, Pakistan",535.5317355360959,1.674043167150851,370.0
378,,,Azad Jammu and Kashmir,Pakistan,2021-02-24 05:29:16,34.027401,73.947253,9955,293,9055.0,607.0,"Azad Jammu and Kashmir, Pakistan",246.08403788433483,2.943244600703164,371.0
379,,,Balochistan,Pakistan,2021-02-24 05:29:16,28.328492,65.898403,19004,199,18716.0,89.0,"Balochistan, Pakistan",153.9482492801599,1.0471479688486631,372.0
380,,,Gilgit-Baltistan,Pakistan,2021-02-24 05:29:16,35.792146,74.982138,4954,102,4832.0,20.0,"Gilgit-Baltistan, Pakistan",488.7606749909233,2.0589422688736376,373.0
381,,,Islamabad,Pakistan,2021-02-24 05:29:16,33.665087,73.121219,43753,494,41539.0,1720.0,"Islamabad, Pakistan",2180.4849265314183,1.1290654355129934,374.0
382,,,Khyber Pakhtunkhwa,Pakistan,2021-02-24 05:29:16,34.485332,72.09169,71282,2050,67187.0,2045.0,"Khyber Pakhtunkhwa, Pakistan",233.5325282387716,2.8759013495693164,375.0
383,,,Punjab,Pakistan,2021-02-24 05:29:16,30.811346,72.13913199999998,168891,5269,156821.0,6801.0,"Punjab, Pakistan",153.5199082300164,3.119763634533516,376.0
384,,,Sindh,Pakistan,2021-02-24 05:29:16,26.009446,68.77680699999999,256741,4301,240057.0,12383.0,"Sindh, Pakistan",536.1498696144312,1.6752291219555897,377.0
385,,,Azad Jammu and Kashmir,Pakistan,2021-02-25 05:24:57,34.027401,73.947253,10022,296,9097.0,629.0,"Azad Jammu and Kashmir, Pakistan",247.7402539102766,2.9535022949511074,378.0
386,,,Balochistan,Pakistan,2021-02-25 05:24:57,28.328492,65.898403,19010,199,18732.0,79.0,"Balochistan, Pakistan",153.99685428414227,1.0468174644923725,379.0
387,,,Gilgit-Baltistan,Pakistan,2021-02-25 05:24:57,35.792146,74.982138,4955,102,4836.0,17.0,"Gilgit-Baltistan, Pakistan",488.85933479612936,2.058526740665994,380.0
388,,,Islamabad,Pakistan,2021-02-25 05:24:57,33.665087,73.121219,43901,494,41640.0,1767.0,"Islamabad, Pakistan",2187.8606897734044,1.1252591057151318,381.0
389,,,Khyber Pakhtunkhwa,Pakistan,2021-02-25 05:24:57,34.485332,72.09169,71490,2058,67448.0,1984.0,"Khyber Pakhtunkhwa, Pakistan",234.21397328624025,2.87872429710449,382.0
390,,,Punjab,Pakistan,2021-02-25 05:24:57,30.811346,72.13913199999998,169474,5308,157459.0,6707.0,"Punjab, Pakistan",154.0498482889781,3.1320438533344346,383.0
391,,,Sindh,Pakistan,2021-02-25 05:24:57,26.009446,68.77680699999999,257089,4315,240676.0,12098.0,"Sindh, Pakistan",536.8765948146362,1.678407088595778,384.0
392,,,Azad Jammu and Kashmir,Pakistan,2021-02-26 05:22:40,34.027401,73.947253,10101,296,9144.0,661.0,"Azad Jammu and Kashmir, Pakistan",249.6931056423572,2.93040293040293,385.0
393,,,Balochistan,Pakistan,2021-02-26 05:22:40,28.328492,65.898403,19035,200,18734.0,101.0,"Balochistan, Pakistan",154.19937513406882,1.050696086157079,386.0
394,,,Gilgit-Baltistan,Pakistan,2021-02-26 05:22:40,35.792146,74.982138,4956,102,4840.0,14.0,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786,387.0
395,,,Islamabad,Pakistan,2021-02-26 05:22:40,33.665087,73.121219,44032,496,41765.0,1771.0,"Islamabad, Pakistan",2194.3892369673254,1.126453488372093,388.0
396,,,Khyber Pakhtunkhwa,Pakistan,2021-02-26 05:22:40,34.485332,72.09169,71728,2065,67632.0,2031.0,"Khyber Pakhtunkhwa, Pakistan",234.99370367709383,2.87893151907205,389.0
397,,,Punjab,Pakistan,2021-02-26 05:22:40,30.811346,72.13913199999998,170222,5323,159295.0,5604.0,"Punjab, Pakistan",154.72977138349498,3.127092855212605,390.0
398,,,Sindh,Pakistan,2021-02-26 05:22:40,26.009446,68.77680699999999,257408,4322,240983.0,12103.0,"Sindh, Pakistan",537.5427595814906,1.679046494281452,391.0
399,,,Azad Jammu and Kashmir,Pakistan,2021-02-27 05:22:28,34.027401,73.947253,10147,297,9185.0,665.0,"Azad Jammu and Kashmir, Pakistan",250.83020918255605,2.926973489701389,392.0
400,,,Balochistan,Pakistan,2021-02-27 05:22:28,28.328492,65.898403,19038,200,18743.0,95.0,"Balochistan, Pakistan",154.22367763606002,1.0505305179115454,393.0
401,,,Gilgit-Baltistan,Pakistan,2021-02-27 05:22:28,35.792146,74.982138,4956,102,4840.0,14.0,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786,394.0
402,,,Islamabad,Pakistan,2021-02-27 05:22:28,33.665087,73.121219,44106,496,41894.0,1716.0,"Islamabad, Pakistan",2198.0771185883186,1.124563551444248,395.0
403,,,Khyber Pakhtunkhwa,Pakistan,2021-02-27 05:22:28,34.485332,72.09169,72003,2070,67803.0,2130.0,"Khyber Pakhtunkhwa, Pakistan",235.89465265812217,2.874880213324445,396.0
404,,,Punjab,Pakistan,2021-02-27 05:22:28,30.811346,72.13913199999998,170817,5337,160685.0,4795.0,"Punjab, Pakistan",155.27061929958796,3.1243962837422505,397.0
405,,,Sindh,Pakistan,2021-02-27 05:22:28,26.009446,68.77680699999999,257730,4335,241256.0,12139.0,"Sindh, Pakistan",538.2151892207606,1.681992783145152,398.0
406,,,Azad Jammu and Kashmir,Pakistan,2021-02-28 05:22:20,34.027401,73.947253,10198,297,9195.0,706.0,"Azad Jammu and Kashmir, Pakistan",252.0909109336461,2.9123357521082567,399.0
407,,,Balochistan,Pakistan,2021-02-28 05:22:20,28.328492,65.898403,19045,200,18745.0,100.0,"Balochistan, Pakistan",154.2803834740394,1.0501443948542926,400.0
408,,,Gilgit-Baltistan,Pakistan,2021-02-28 05:22:20,35.792146,74.982138,4956,102,4841.0,13.0,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786,401.0
409,,,Islamabad,Pakistan,2021-02-28 05:22:20,33.665087,73.121219,44259,496,41995.0,1768.0,"Islamabad, Pakistan",2205.702063020913,1.1206760206963555,402.0
410,,,Khyber Pakhtunkhwa,Pakistan,2021-02-28 05:22:20,34.485332,72.09169,72162,2072,68024.0,2066.0,"Khyber Pakhtunkhwa, Pakistan",236.41556497806212,2.871317313821679,403.0
411,,,Punjab,Pakistan,2021-02-28 05:22:20,30.811346,72.13913199999998,171349,5350,160997.0,5002.0,"Punjab, Pakistan",155.7542009657417,3.1222825928368416,404.0
412,,,Sindh,Pakistan,2021-02-28 05:22:20,26.009446,68.77680699999999,258004,4343,241480.0,12181.0,"Sindh, Pakistan",538.7873809013819,1.6833072355467358,405.0
413,,,Azad Jammu and Kashmir,Pakistan,2021-03-01 05:23:01,34.027401,73.947253,10243,301,9228.0,714.0,"Azad Jammu and Kashmir, Pakistan",253.20329483166665,2.938592209313678,406.0
414,,,Balochistan,Pakistan,2021-03-01 05:23:01,28.328492,65.898403,19049,200,18754.0,95.0,"Balochistan, Pakistan",154.31278681002766,1.0499238805186624,407.0
415,,,Gilgit-Baltistan,Pakistan,2021-03-01 05:23:01,35.792146,74.982138,4956,102,4843.0,11.0,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786,408.0
416,,,Islamabad,Pakistan,2021-03-01 05:23:01,33.665087,73.121219,44373,501,42085.0,1787.0,"Islamabad, Pakistan",2211.383394166768,1.1290649719423973,409.0
417,,,Khyber Pakhtunkhwa,Pakistan,2021-03-01 05:23:01,34.485332,72.09169,72424,2079,68128.0,2217.0,"Khyber Pakhtunkhwa, Pakistan",237.27392364362373,2.870595382746051,410.0
418,,,Punjab,Pakistan,2021-03-01 05:23:01,30.811346,72.13913199999998,172054,5363,161469.0,5222.0,"Punjab, Pakistan",156.3950375722048,3.11704464877306,411.0
419,,,Sindh,Pakistan,2021-03-01 05:23:01,26.009446,68.77680699999999,258266,4350,241864.0,12052.0,"Sindh, Pakistan",539.3345130923408,1.684309974987029,412.0
420,,,Azad Jammu and Kashmir,Pakistan,2021-03-02 05:23:30,34.027401,73.947253,10280,306,9262.0,712.0,"Azad Jammu and Kashmir, Pakistan",254.11792159226133,2.9766536964980546,413.0
421,,,Balochistan,Pakistan,2021-03-02 05:23:30,28.328492,65.898403,19066,200,18762.0,104.0,"Balochistan, Pakistan",154.4505009879777,1.048987726843596,414.0
422,,,Gilgit-Baltistan,Pakistan,2021-03-02 05:23:30,35.792146,74.982138,4956,102,4845.0,9.0,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786,415.0
423,,,Islamabad,Pakistan,2021-03-02 05:23:30,33.665087,73.121219,44516,501,42203.0,1812.0,"Islamabad, Pakistan",2218.509976218147,1.1254380447479555,416.0
424,,,Khyber Pakhtunkhwa,Pakistan,2021-03-02 05:23:30,34.485332,72.09169,72615,2085,68225.0,2305.0,"Khyber Pakhtunkhwa, Pakistan",237.89967366317435,2.8713075810782898,417.0
425,,,Punjab,Pakistan,2021-03-02 05:23:30,30.811346,72.13913199999998,172683,5391,161895.0,5397.0,"Punjab, Pakistan",156.9667910835031,3.121905456819721,418.0
426,,,Sindh,Pakistan,2021-03-02 05:23:30,26.009446,68.77680699999999,258412,4353,242214.0,11845.0,"Sindh, Pakistan",539.639403549898,1.6845192947695928,419.0
427,,,Azad Jammu and Kashmir,Pakistan,2021-03-03 05:23:28,34.027401,73.947253,10319,306,9302.0,711.0,"Azad Jammu and Kashmir, Pakistan",255.08198763721256,2.9654036243822075,420.0
428,,,Balochistan,Pakistan,2021-03-03 05:23:28,28.328492,65.898403,19076,200,18768.0,108.0,"Balochistan, Pakistan",154.5315093279483,1.0484378276368211,421.0
429,,,Gilgit-Baltistan,Pakistan,2021-03-03 05:23:28,35.792146,74.982138,4956,102,4845.0,9.0,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786,422.0
430,,,Islamabad,Pakistan,2021-03-03 05:23:28,33.665087,73.121219,44690,501,42317.0,1872.0,"Islamabad, Pakistan",2227.181481651294,1.1210561646900872,423.0
431,,,Khyber Pakhtunkhwa,Pakistan,2021-03-03 05:23:28,34.485332,72.09169,72801,2091,68507.0,2203.0,"Khyber Pakhtunkhwa, Pakistan",238.5090427921608,2.872213293773437,424.0
432,,,Punjab,Pakistan,2021-03-03 05:23:28,30.811346,72.13913199999998,173395,5441,162658.0,5296.0,"Punjab, Pakistan",157.61399060662612,3.1379220854119207,425.0
433,,,Sindh,Pakistan,2021-03-03 05:23:28,26.009446,68.77680699999999,258679,4372,247858.0,6449.0,"Sindh, Pakistan",540.196977194883,1.6901255996814586,426.0
434,,,Azad Jammu and Kashmir,Pakistan,2021-03-04 05:24:24,34.027401,73.947253,10371,307,9347.0,717.0,"Azad Jammu and Kashmir, Pakistan",256.3674090304808,2.9601774177996334,427.0
435,,,Balochistan,Pakistan,2021-03-04 05:24:24,28.328492,65.898403,19084,200,18773.0,111.0,"Balochistan, Pakistan",154.59631599992483,1.0479983232026828,428.0
436,,,Gilgit-Baltistan,Pakistan,2021-03-04 05:24:24,35.792146,74.982138,4957,102,4850.0,5.0,"Gilgit-Baltistan, Pakistan",489.0566544065416,2.057696187210006,429.0
437,,,Islamabad,Pakistan,2021-03-04 05:24:24,33.665087,73.121219,44921,503,42419.0,1999.0,"Islamabad, Pakistan",2238.693652657368,1.1197435497874046,430.0
438,,,Khyber Pakhtunkhwa,Pakistan,2021-03-04 05:24:24,34.485332,72.09169,73007,2096,68676.0,2235.0,"Khyber Pakhtunkhwa, Pakistan",239.18393548340384,2.8709575794101934,431.0
439,,,Punjab,Pakistan,2021-03-04 05:24:24,30.811346,72.13913199999998,174191,5480,162993.0,5718.0,"Punjab, Pakistan",158.33754512966811,3.1459719503303845,432.0
440,,,Sindh,Pakistan,2021-03-04 05:24:24,26.009446,68.77680699999999,258904,4388,248184.0,6332.0,"Sindh, Pakistan",540.6668426260499,1.694836696227173,433.0
